Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,100,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,100,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,100,20,F:System.Windows.Visibility.Collapsed,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,100,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,100,20,P:System.Windows.UIElement.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,96,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,96,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,96,20,F:System.Windows.Visibility.Visible,,,,,dot.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,96,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,96,20,P:System.Windows.UIElement.Visibility,,,,,dot.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,95,20,T:System.Windows.Media.Brush,,,,,dot.Fill = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,95,20,T:System.Windows.Media.Brush,,,,,dot.Fill = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,95,20,P:System.Windows.Shapes.Shape.Fill,,,,,dot.Fill = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,94,20,T:System.Windows.Point,,,,,"Canvas.SetTop(dot, hit.HitPoint.Y - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,94,20,P:System.Windows.Point.Y,,,,,"Canvas.SetTop(dot, hit.HitPoint.Y - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,94,20,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetTop(dot, hit.HitPoint.Y - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,94,20,"M:System.Windows.Controls.Canvas.SetTop(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetTop(dot, hit.HitPoint.Y - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,93,20,T:System.Windows.Point,,,,,"Canvas.SetLeft(dot, hit.HitPoint.X - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,93,20,P:System.Windows.Point.X,,,,,"Canvas.SetLeft(dot, hit.HitPoint.X - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,93,20,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetLeft(dot, hit.HitPoint.X - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,93,20,"M:System.Windows.Controls.Canvas.SetLeft(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetLeft(dot, hit.HitPoint.X - HitDotSize / 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,88,16,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,88,16,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,88,16,F:System.Windows.Visibility.Visible,,,,,line.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,88,16,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,88,16,P:System.Windows.UIElement.Visibility,,,,,line.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,87,16,T:System.Windows.Media.Brush,,,,,line.Stroke = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,87,16,T:System.Windows.Media.Brush,,,,,line.Stroke = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,87,16,P:System.Windows.Shapes.Shape.Stroke,,,,,line.Stroke = GetBrushForCategory(hit.Category);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,86,16,T:System.Windows.Point,,,,,line.Y2 = hit.HitPoint.Y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,86,16,P:System.Windows.Point.Y,,,,,line.Y2 = hit.HitPoint.Y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,86,16,P:System.Windows.Shapes.Line.Y2,,,,,line.Y2 = hit.HitPoint.Y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,85,16,T:System.Windows.Point,,,,,line.X2 = hit.HitPoint.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,85,16,P:System.Windows.Point.X,,,,,line.X2 = hit.HitPoint.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,85,16,P:System.Windows.Shapes.Line.X2,,,,,line.X2 = hit.HitPoint.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,84,16,P:System.Windows.Point.Y,,,,,line.Y1 = agentLocation.Y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,84,16,P:System.Windows.Shapes.Line.Y1,,,,,line.Y1 = agentLocation.Y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,83,16,P:System.Windows.Point.X,,,,,line.X1 = agentLocation.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,83,16,P:System.Windows.Shapes.Line.X1,,,,,line.X1 = agentLocation.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,78,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,78,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,78,20,F:System.Windows.Visibility.Collapsed,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,78,20,T:System.Windows.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,78,20,P:System.Windows.UIElement.Visibility,,,,,dot.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,77,20,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,77,20,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,77,20,F:System.Windows.Visibility.Collapsed,,,,,line.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,77,20,T:System.Windows.Visibility,,,,,line.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,77,20,P:System.Windows.UIElement.Visibility,,,,,line.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,73,16,T:System.Windows.Shapes.Ellipse,,,,,Ellipse dot = _hitDots[r];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,72,16,T:System.Windows.Shapes.Line,,,,,Line line = _rayLines[r];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,52,8,T:System.Windows.Controls.Canvas,,,,,"public RayVisualizer(Canvas canvas, int rayCount)          {              _canvas = canvas;              EnsureElements(rayCount);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,54,12,T:System.Windows.Controls.Canvas,,,,,_canvas = canvas;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,48,50,T:System.Windows.Visibility,,,,,dot.Visibility = vis;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,48,50,P:System.Windows.UIElement.Visibility,,,,,dot.Visibility = vis;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,47,49,T:System.Windows.Visibility,,,,,line.Visibility = vis;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,47,49,P:System.Windows.UIElement.Visibility,,,,,line.Visibility = vis;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,T:System.Windows.Visibility,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,T:System.Windows.Visibility,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,F:System.Windows.Visibility.Collapsed,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,T:System.Windows.Visibility,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,T:System.Windows.Visibility,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,46,16,F:System.Windows.Visibility.Visible,,,,,Visibility vis = value ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,34,38,T:System.Windows.Media.Brush,,,,,BrushHitDot = Brushes.White
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,33,38,T:System.Windows.Media.Brush,,,,,BrushShark = Brushes.Crimson
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,32,38,T:System.Windows.Media.Brush,,,,,BrushOther = Brushes.OrangeRed
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,31,38,T:System.Windows.Media.Brush,,,,,BrushAlly = Brushes.Gold
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,30,38,T:System.Windows.Media.Brush,,,,,BrushRaftSunk = Brushes.MediumPurple
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,29,38,T:System.Windows.Media.Brush,,,,,BrushRaft = Brushes.DodgerBlue
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,28,38,T:System.Windows.Media.Brush,,,,,BrushFood = Brushes.LimeGreen
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,27,38,T:System.Windows.Media.Brush,,,,,BrushMiss = Brushes.Gray
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,22,32,T:System.Windows.Controls.Canvas,,,,,_canvas
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,52,8,T:System.Windows.Controls.Canvas,,,,,"public RayVisualizer(Canvas canvas, int rayCount)          {              _canvas = canvas;              EnsureElements(rayCount);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\RayVisualizer.cs,54,12,T:System.Windows.Controls.Canvas,,,,,_canvas = canvas;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\ISensable.cs,35,25,T:System.Windows.Point,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\ISensable.cs,35,8,T:System.Windows.Point,,,,, Point Location
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,82,T:System.Windows.Media.Color,,,,,set { PopulationColorBrush.Color = value; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,88,T:System.Windows.Media.SolidColorBrush,,,,,PopulationColorBrush.Color = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,88,T:System.Windows.Media.Color,,,,,PopulationColorBrush.Color = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,88,P:System.Windows.Media.SolidColorBrush.Color,,,,,PopulationColorBrush.Color = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,39,T:System.Windows.Media.Color,,,,,get { return PopulationColorBrush.Color; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,45,T:System.Windows.Media.SolidColorBrush,,,,,return PopulationColorBrush.Color;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,45,T:System.Windows.Media.Color,,,,,return PopulationColorBrush.Color;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,45,P:System.Windows.Media.SolidColorBrush.Color,,,,,return PopulationColorBrush.Color;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,117,8,T:System.Windows.Media.Color,,,,,public Color PopulationColor
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,116,31,T:System.Windows.Media.SolidColorBrush,,,,,PopulationColorBrush = new SolidColorBrush() { Color = Colors.Yellow }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,81,37,T:System.Windows.Media.Color,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,81,32,T:System.Windows.Media.Color,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,81,8,T:System.Windows.Media.Color,,,,, Color PopulationColor
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,51,16,T:System.Windows.Media.SolidColorBrush,,,,,(Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,51,16,T:System.Windows.FrameworkElement,,,,,(Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,51,16,T:System.Windows.Media.Brush,,,,,(Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,51,16,P:System.Windows.Shapes.Shape.Fill,,,,,(Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,50,12,T:System.Windows.FrameworkElement,,,,,if (Member.VisibleShape != null && (Member.VisibleShape is Shape))                  (Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\Population.cs,50,12,T:System.Windows.FrameworkElement,,,,,if (Member.VisibleShape != null && (Member.VisibleShape is Shape))                  (Member.VisibleShape as Shape).Fill = PopulationColorBrush;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\BirdSheetCache.cs,39,8,T:System.Windows.Media.ImageSource,,,,,public static ImageSource Frame(int index)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\BirdSheetCache.cs,36,12,T:System.Windows.Media.ImageSource,,,,,Frames = sliced.Length > 0 ? sliced : new ImageSource[] { SpriteSheet.Placeholder };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\Objects\BirdSheetCache.cs,36,12,T:System.Windows.Media.ImageSource,,,,,Frames = sliced.Length > 0 ? sliced : new ImageSource[] { SpriteSheet.Placeholder };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,286,12,T:System.Windows.Forms.CheckBox,,,,,timer1.Enabled = chkAutoRefresh.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,286,12,P:System.Windows.Forms.CheckBox.Checked,,,,,timer1.Enabled = chkAutoRefresh.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,286,12,T:System.Windows.Forms.Timer,,,,,timer1.Enabled = chkAutoRefresh.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,286,12,P:System.Windows.Forms.Timer.Enabled,,,,,timer1.Enabled = chkAutoRefresh.Checked;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,103,12,T:System.Drawing.Image,,,,,Image img = NeuralNetworkVisualizerControl1.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AI-Evlo-Test\AI-Evlo-WPF.csproj,File,AI-Evlo-Test\VisualizeNetwork.cs,84,12,T:System.Drawing.Pen,,,,,NeuralNetworkVisualizerControl1.Preferences.Edges.Connector = new CustomFormatter<Pen>((v) => v == 0.0 ? new Pen(Color.LightGray) : new Pen(Color.Black));
